"","team_name","team_id","season","head_coach","division","conference","wins","losses","ties","win_perc"
"1","UVA Wise","30181","2025","Nick Bitter (0-0)Karen Bitter (0-0)","D-II","SAC",0,0,0,0
"2","UVA Wise","30181","2024","Nick Bitter (16-30)Karen Bitter (16-30)","D-II","SAC",16,30,0,0.348
"3","UVA Wise","30181","2023","Nick Bitter (11-31)Karen Bitter (11-31)","D-II","SAC",11,31,0,0.262
"4","UVA Wise","30181","2022","Nick Bitter (18-18)Karen Bitter (18-18)","D-II","SAC",18,18,0,0.5
"5","UVA Wise","30181","2021","Nick Bitter (17-19-1)Karen Bitter (17-19-1)","D-II","SAC",17,19,1,0.473
"6","UVA Wise","30181","2020","Nick Bitter (10-14)Karen Bitter (10-14)","D-II","SAC",10,14,0,0.417
"7","UVA Wise","30181","2019","Nick Bitter (22-27)Karen Bitter (22-27)","D-II","MEC",22,27,0,0.449
"8","UVA Wise","30181","2018","Karen Bitter (29-23)Nick Bitter (29-23)","D-II","MEC",29,23,NA,0.558
"9","UVA Wise","30181","2017","Nick Bitter (36-19)Karen Bitter (36-19)","D-II","MEC",36,19,0,0.655
"10","UVA Wise","30181","2016","Karen Bitter (28-30)Nick Bitter (28-30)","D-II","MEC",28,30,0,0.483
"11","UVA Wise","30181","2015","Karen Bitter (10-24)Nick Bitter (10-24)","","-",10,24,0,0.294
"12","UVA Wise","30181","2014","Karen Bitter","","-",37,14,0,0.725
"13","UVA Wise","30181","2013","Karen Bitter","","-",31,21,0,0.596
"14","UVA Wise","30181","2012","Karen Bitter","","-",23,32,0,0.418
"15","UVA Wise","30181","","","","",288,302,1,0.488
